EmployeeID,Gender,Age,BusinessTravel,Department,DistanceFromHomeKM,Education,EducationField,JobRole,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrentManager,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
9C57-828C,Male,31,Some Travel,Technology,39,3,Computer Science,Senior Software Engineer,242890,No,11-07-2013,No,9,3,3,9,19-03-2019,4,2,5,3,0,5,4,3
7961-A93B,Male,29,Some Travel,Technology,3,3,Computer Science,Analytics Manager,393103,Yes,30-03-2016,No,6,4,4,5,19-03-2019,4,2,4,3,2,2,4,4
59F5-F57D,Female,26,Frequent Traveller,Technology,17,2,Information Systems,Senior Software Engineer,59981,Yes,25-05-2015,No,7,1,5,2,21-03-2019,3,3,2,2,2,5,4,4
25F5-0EAF,Non-Binary,26,Some Travel,Sales,38,3,Technical Degree,Sales Executive,104898,No,16-10-2016,No,6,5,5,1,21-03-2019,4,3,4,3,1,3,4,3
5D69-D350,Male,24,Frequent Traveller,Technology,7,3,Information Systems,Data Scientist,104649,No,23-09-2016,Yes,4,4,4,3,18-04-2014,3,2,3,1,1,4,4,4
40CC-6231,Female,25,Frequent Traveller,Technology,17,3,Computer Science,Software Engineer,54566,No,15-06-2016,No,6,3,6,5,21-03-2019,4,2,3,2,2,5,5,4
8F38-A4DD,Female,27,No Travel ,Technology,25,3,Computer Science,Software Engineer,27369,No,29-11-2016,No,6,4,6,3,21-03-2019,3,3,5,1,0,2,4,4
E1B4-9AA1,Female,46,Some Travel,Sales,36,3,Marketing ,Sales Executive,96188,Yes,26-04-2012,Yes,9,8,9,5,22-03-2019,5,3,5,2,1,2,4,4
3CD6-5587,Female,31,Some Travel,Technology,20,2,Computer Science,Software Engineer,59697,Yes,02-02-2012,Yes,7,5,6,0,23-03-2019,3,4,4,2,2,3,4,4
BAFA-86DF,Male,26,No Travel ,Technology,15,4,Business Studies,Software Engineer,35373,Yes,02-08-2017,Yes,4,3,3,0,23-03-2019,5,3,5,3,1,5,5,5
C6D7-A568,Female,42,No Travel ,Sales,10,2,Marketing ,Sales Representative,48922,No,07-05-2012,No,10,3,9,9,23-03-2019,4,3,3,2,1,4,3,3
5160-53BD,Non-Binary,29,Some Travel,Technology,24,3,Computer Science,Software Engineer,41307,No,19-08-2014,Yes,0,0,0,0,24-03-2019,4,5,4,3,2,2,3,2
81FF-8D6C,Female,24,Some Travel,Sales,13,3,Economics,Sales Representative,24095,No,28-04-2018,Yes,2,2,2,1,24-03-2019,4,3,5,2,1,4,5,5
84E7-02D4,Male,26,Some Travel,Technology,41,5,Business Studies,Machine Learning Engineer,161600,No,07-12-2017,Yes,5,0,2,0,25-03-2019,4,5,4,3,0,2,3,2
6010-A052,Female,20,Some Travel,Technology,26,4,Business Studies,Software Engineer,37094,No,02-03-2020,Yes,1,0,0,0,25-03-2019,3,4,3,2,1,4,4,4
4BE1-4A7B,Male,23,Frequent Traveller,Technology,10,3,Information Systems,Software Engineer,44566,Yes,29-01-2020,Yes,1,0,0,0,18-04-2014,3,2,2,3,0,5,4,3
5634-9D10,Female,25,Some Travel,Technology,23,1,Information Systems,Software Engineer,42656,No,15-07-2018,No,4,1,4,2,25-03-2019,4,5,4,1,0,4,4,4
5F2E-A68B,Prefer Not To Say,26,Some Travel,Technology,16,4,Other,Software Engineer,60834,No,01-06-2015,No,7,0,0,5,26-03-2019,5,3,3,3,2,5,3,2
E442-1FEE,Female,25,Frequent Traveller,Technology,36,2,Information Systems,Data Scientist,31698,No,13-02-2017,No,5,5,5,2,26-03-2019,5,2,3,1,1,2,3,3
6176-3BEE,Male,29,Some Travel,Sales,20,3,Marketing ,Sales Executive,149688,Yes,04-02-2013,Yes,2,2,2,2,27-03-2019,3,2,5,2,3,5,5,5
47A0-559B,Non-Binary,39,Some Travel,Technology,12,3,Computer Science,Engineering Manager,293132,No,05-01-2012,No,10,10,10,0,27-03-2019,4,4,3,3,2,5,3,2
A954-6310,Female,29,Some Travel,Technology,45,3,Computer Science,Machine Learning Engineer,207952,Yes,17-08-2013,No,9,9,9,7,27-03-2019,5,2,2,3,0,2,5,4
C525-8BB9,Male,29,Some Travel,Technology,14,3,Other,Data Scientist,70872,No,10-04-2013,No,9,2,7,9,27-03-2019,4,4,4,1,2,4,4,3
9AAB-DCD0,Female,28,Some Travel,Technology,14,2,Business Studies,Software Engineer,105984,Yes,04-02-2012,No,10,7,9,10,28-03-2019,4,4,4,3,0,4,3,3
9412-7AA6,Non-Binary,27,Some Travel,Technology,10,3,Information Systems,Data Scientist,45438,No,19-04-2015,No,7,1,5,5,28-03-2019,4,5,2,3,1,3,4,3
00E4-3D60,Female,30,Frequent Traveller,Technology,37,1,Business Studies,Data Scientist,109778,No,23-06-2022,Yes,0,0,0,0,29-03-2019,5,5,5,2,2,4,4,4
C661-6A1C,Female,25,Frequent Traveller,Technology,24,1,Business Studies,Software Engineer,40314,No,15-09-2016,Yes,3,1,3,3,21-04-2014,4,3,2,1,2,3,4,4
DD1E-583D,Male,24,Some Travel,Human Resources,36,3,Human Resources,Recruiter,29428,No,02-03-2017,No,5,5,5,0,29-03-2019,4,3,2,1,1,5,4,4
03C5-51AD,Female,25,Some Travel,Technology,1,2,Computer Science,Data Scientist,32354,Yes,06-12-2015,Yes,7,4,6,2,30-03-2019,4,5,4,3,0,3,4,4
A807-DE5D,Non-Binary,47,Some Travel,Technology,13,3,Computer Science,Data Scientist,61915,No,07-01-2014,No,8,2,4,7,30-03-2019,5,4,4,1,1,4,5,4
8BCA-723F,Male,46,Some Travel,Technology,24,4,Computer Science,Data Scientist,43487,No,29-06-2014,No,8,8,8,8,30-03-2019,4,4,4,2,1,2,3,2
8FD9-AA59,Non-Binary,26,Frequent Traveller,Sales,14,4,Marketing ,Sales Executive,71349,No,20-06-2014,Yes,7,2,2,1,31-03-2019,5,3,5,2,0,3,4,4
86E2-73D1,Male,39,Some Travel,Technology,3,3,Computer Science,Machine Learning Engineer,81115,No,24-01-2013,No,9,2,4,0,31-03-2019,3,5,4,3,2,3,4,3
C520-6F2B,Female,25,Some Travel,Technology,34,3,Information Systems,Data Scientist,45286,Yes,14-07-2016,No,6,1,3,1,31-03-2019,3,3,2,2,1,4,5,4
A105-470B,Male,25,Frequent Traveller,Technology,28,1,Information Systems,Software Engineer,23993,Yes,31-05-2016,No,6,3,4,4,01-04-2019,3,4,3,1,0,3,3,3
0210-E0D8,Male,36,Some Travel,Sales,7,3,Technical Degree,Sales Executive,243989,Yes,18-07-2020,Yes,1,0,1,1,02-04-2019,3,2,3,3,0,2,4,4
07B2-D67A,Male,44,Some Travel,Sales,40,2,Economics,Manager,285620,No,30-01-2012,No,10,6,8,4,02-04-2019,4,4,5,1,0,5,5,5
4188-C61D,Female,22,No Travel ,Technology,27,1,Information Systems,Data Scientist,23039,No,08-03-2018,Yes,0,0,0,0,23-04-2014,3,5,3,1,2,3,4,4
819A-2C9C,Male,30,No Travel ,Technology,7,3,Computer Science,Data Scientist,138989,Yes,14-08-2013,No,9,2,4,8,02-04-2019,4,3,5,1,3,5,3,3
2D85-ABDD,Female,33,No Travel ,Sales,29,3,Economics,Sales Executive,65094,No,20-06-2014,No,8,8,8,0,02-04-2019,3,5,5,3,3,3,4,4
B6EC-313E,Male,26,Frequent Traveller,Human Resources,17,3,Human Resources,Recruiter,30502,No,09-08-2014,Yes,0,0,0,0,03-04-2019,5,5,3,2,1,3,5,4
6653-BD41,Female,27,Some Travel,Technology,5,3,Computer Science,Engineering Manager,238435,No,07-08-2015,No,7,2,4,1,04-04-2019,4,5,5,2,0,3,3,2
B49A-7D79,Non-Binary,27,Some Travel,Technology,20,1,Business Studies,Software Engineer,22986,Yes,02-06-2015,No,7,6,7,0,04-04-2019,4,2,2,2,0,4,3,2
20CA-404E,Female,25,Some Travel,Technology,13,3,Information Systems,Analytics Manager,211401,No,17-07-2016,No,6,1,1,3,04-04-2019,4,5,3,2,0,2,4,4
0D8F-C0F3,Female,29,Some Travel,Technology,44,3,Business Studies,Data Scientist,67578,No,10-06-2013,Yes,1,0,0,0,05-04-2019,5,3,5,1,1,3,5,4
1799-5B3F,Male,24,Some Travel,Sales,21,4,Marketing,Sales Executive,85118,No,18-03-2019,Yes,0,0,0,0,05-04-2019,3,3,3,3,2,5,3,3
3B11-DF28,Female,23,Frequent Traveller,Technology,28,2,Computer Science,Data Scientist,57133,No,23-08-2019,Yes,3,0,0,1,05-04-2019,3,3,3,2,2,3,3,3
C95C-CE06,Male,44,Some Travel,Sales,35,3,Marketing,Sales Representative,75667,No,27-10-2014,No,8,6,6,3,05-04-2019,3,5,2,3,1,2,4,4
DFE3-6FA7,Female,43,Frequent Traveller,Sales,5,3,Marketing ,Sales Executive,350525,Yes,27-05-2012,Yes,9,3,9,6,23-04-2014,3,4,5,3,2,4,5,5
076F-8AA3,Male,39,Some Travel,Technology,5,2,Computer Science,Data Scientist,58685,No,08-03-2012,Yes,9,6,6,2,06-04-2019,4,3,5,1,1,2,4,4
95D7-1CE9,Male,43,Some Travel,Human Resources,29,4,Marketing ,HR Business Partner,309964,No,04-01-2012,No,10,6,10,8,08-04-2019,3,4,2,3,0,2,3,3
B013-7D0C,Female,28,Some Travel,Technology,24,3,Information Systems,Data Scientist,46313,Yes,30-08-2013,Yes,1,1,1,0,09-04-2019,3,5,5,2,0,4,5,4
531D-788E,Male,21,Frequent Traveller,Technology,16,2,Computer Science,Data Scientist,42569,No,13-04-2022,Yes,0,0,0,0,09-04-2019,5,3,5,2,1,4,5,4
8EA4-9179,Male,25,Some Travel,Technology,23,3,Computer Science,Data Scientist,24626,No,14-03-2015,No,7,7,7,1,09-04-2019,3,4,4,1,1,3,4,3
AEDB-BB62,Male,39,Some Travel,Technology,34,1,Computer Science,Machine Learning Engineer,264285,No,23-03-2012,No,10,10,10,1,10-04-2019,3,2,4,3,1,2,5,5
F430-0404,Female,32,No Travel ,Sales,23,4,Economics,Sales Executive,237749,No,19-07-2013,No,9,1,6,6,10-04-2019,4,5,4,1,1,4,3,2
8733-BC3C,Male,26,Frequent Traveller,Technology,22,3,Computer Science,Software Engineer,81726,Yes,06-11-2016,No,6,0,6,1,10-04-2019,4,5,3,2,0,2,3,2
152E-8DB1,Female,31,Some Travel,Technology,14,1,Other,Software Engineer,63482,No,23-04-2012,Yes,1,0,1,1,11-04-2019,5,3,4,2,1,3,5,5
1A7C-19DB,Female,39,Some Travel,Technology,42,4,Computer Science,Engineering Manager,539998,Yes,22-11-2020,Yes,1,0,0,0,11-04-2019,3,3,3,2,1,3,5,5
D24B-5AC8,Male,24,Some Travel,Technology,45,4,Information Systems,Data Scientist,38022,No,14-07-2017,No,5,5,5,1,23-04-2014,4,2,5,1,0,2,5,4
489B-14EC,Female,21,Some Travel,Technology,15,2,Computer Science,Machine Learning Engineer,62882,Yes,09-01-2021,Yes,0,0,0,0,11-04-2019,5,3,5,2,0,3,4,3
D7F8-1775,Male,36,Some Travel,Sales,13,3,Marketing ,Sales Executive,121303,No,12-07-2014,No,8,2,3,0,11-04-2019,5,4,2,2,1,2,5,4
52CC-3E9E,Male,30,Frequent Traveller,Technology,13,4,Computer Science,Software Engineer,40321,Yes,26-08-2013,Yes,5,0,0,3,12-04-2019,3,3,2,1,1,5,4,3
A531-8159,Female,37,No Travel ,Technology,16,3,Information Systems,Data Scientist,82099,No,23-02-2012,No,10,1,7,6,12-04-2019,4,3,5,3,2,2,4,3
C5C2-985F,Male,29,Some Travel,Sales,3,3,Other,Sales Representative,46465,Yes,16-05-2014,Yes,4,3,3,3,13-04-2019,3,5,2,1,1,3,3,3
CDFB-6A08,Male,26,Some Travel,Technology,8,4,Other,Software Engineer,22918,Yes,01-05-2016,Yes,0,0,0,0,13-04-2019,4,3,4,2,0,3,5,4
5C03-1009,Female,42,Some Travel,Technology,21,3,Information Systems,Engineering Manager,316208,No,17-01-2012,No,10,8,8,7,13-04-2019,4,5,4,2,0,5,4,4
E899-A860,Male,31,Some Travel,Sales,10,3,Marketing ,Sales Executive,110076,Yes,23-12-2014,No,8,5,8,6,13-04-2019,3,3,2,1,1,2,3,2
EE91-1A9C,Male,25,Some Travel,Technology,22,3,Information Systems,Data Scientist,21350,Yes,27-10-2016,Yes,5,3,3,2,14-04-2019,5,4,5,3,0,5,5,5
7CFC-C4DA,Male,21,Some Travel,Technology,44,2,Other,Data Scientist,32676,Yes,20-04-2022,Yes,0,0,0,0,14-04-2019,5,5,3,2,0,3,4,4
B4E1-4A3E,Female,28,Some Travel,Technology,12,2,Computer Science,Data Scientist,115895,No,31-03-2014,Yes,4,1,3,2,26-01-2013,3,2,5,2,2,3,3,3
51A4-EA6E,Non-Binary,46,Some Travel,Sales,17,3,Marketing ,Sales Executive,223874,No,19-07-2021,Yes,1,0,0,0,25-04-2014,5,3,5,1,0,4,3,2
CF2F-8CA3,Male,45,Some Travel,Sales,20,2,Marketing ,Sales Executive,76693,No,06-02-2012,No,10,2,9,10,14-04-2019,5,4,2,2,1,3,3,3
AC19-7EE7,Male,25,Some Travel,Sales,38,3,Marketing ,Sales Executive,86485,Yes,07-09-2015,No,7,6,6,0,15-04-2019,4,3,5,1,1,4,4,4
7A98-768E,Female,18,Some Travel,Sales,20,3,Technical Degree,Sales Executive,58523,No,25-01-2022,Yes,0,0,0,0,16-04-2019,3,4,4,2,1,3,4,4
C3C0-349E,Male,45,Some Travel,Sales,22,4,Marketing ,Sales Executive,270302,No,13-05-2022,Yes,0,0,0,0,16-04-2019,5,3,4,2,0,3,3,3
96F4-896C,Male,43,No Travel ,Technology,21,4,Information Systems,Analytics Manager,280756,No,05-03-2013,No,9,8,8,3,16-04-2019,5,3,3,1,1,5,4,4
B52E-BF41,Female,30,Some Travel,Technology,26,4,Computer Science,Data Scientist,36280,No,04-12-2013,No,9,9,9,9,16-04-2019,3,5,2,2,0,2,5,4
5D69-D350,Male,24,Frequent Traveller,Technology,7,3,Information Systems,Data Scientist,104649,No,23-09-2016,Yes,4,4,4,3,17-04-2019,5,5,2,1,1,3,4,4
4BE1-4A7B,Male,23,Frequent Traveller,Technology,10,3,Information Systems,Software Engineer,44566,Yes,29-01-2020,Yes,1,0,0,0,17-04-2019,4,3,4,3,1,2,3,3
10E9-4C86,Non-Binary,34,Frequent Traveller,Technology,12,2,Computer Science,Data Scientist,44057,Yes,17-05-2014,No,8,7,7,1,17-04-2019,5,2,3,1,1,3,4,4
6661-FA04,Male,44,Some Travel,Technology,28,3,Computer Science,Software Engineer,49447,No,09-10-2014,No,8,7,7,8,17-04-2019,5,3,5,1,1,2,4,4
BAF9-933D,Male,41,Some Travel,Human Resources,36,3,Human Resources,HR Executive,131047,No,23-12-2014,No,8,4,4,7,25-04-2014,5,5,5,3,0,2,4,4
AB81-A3A0,Male,29,Some Travel,Sales,14,4,Marketing,Sales Executive,96319,No,14-06-2013,No,9,1,4,5,18-04-2019,4,3,3,2,0,4,3,2
9D01-8A02,Male,31,Some Travel,Technology,8,1,Information Systems,Software Engineer,70682,No,24-02-2014,No,8,4,8,2,18-04-2019,5,2,2,3,1,4,4,4
FD3F-5255,Female,45,Some Travel,Technology,2,1,Information Systems,Data Scientist,64795,Yes,03-03-2012,No,10,5,8,10,19-04-2019,4,3,5,1,3,2,3,3
C661-6A1C,Female,25,Frequent Traveller,Technology,24,1,Business Studies,Software Engineer,40314,No,15-09-2016,Yes,3,1,3,3,20-04-2019,3,5,4,2,1,4,3,2
C025-B8B6,Male,44,Some Travel,Sales,29,3,Marketing ,Sales Executive,126073,No,03-01-2014,No,8,0,2,0,20-04-2019,3,5,5,2,0,5,5,4
5BDE-7102,Female,25,Some Travel,Technology,16,2,Computer Science,Engineering Manager,184441,No,13-11-2016,No,6,6,6,3,20-04-2019,5,4,3,3,1,5,3,2
9528-AA17,Female,48,Some Travel,Technology,30,3,Information Systems,Software Engineer,72794,No,14-02-2012,No,10,4,5,3,21-04-2019,5,2,2,2,0,3,4,4
F9C6-39E2,Female,48,Some Travel,Sales,4,3,Marketing,Sales Representative,55880,No,19-11-2014,No,8,1,6,5,21-04-2019,3,2,3,3,0,2,3,3
4188-C61D,Female,22,No Travel ,Technology,27,1,Information Systems,Data Scientist,23039,No,08-03-2018,Yes,0,0,0,0,22-04-2019,3,5,4,3,0,2,4,4
DFE3-6FA7,Female,43,Frequent Traveller,Sales,5,3,Marketing ,Sales Executive,350525,Yes,27-05-2012,Yes,9,3,9,6,22-04-2019,5,5,3,3,0,4,3,3
1147-7E2F,Male,22,Some Travel,Technology,23,3,Computer Science,Data Scientist,37021,No,15-07-2018,Yes,3,0,1,2,26-04-2014,5,5,3,3,0,5,4,3
7335-4656,Female,45,Some Travel,Technology,14,2,Computer Science,Machine Learning Engineer,223124,No,02-10-2013,No,9,2,3,2,22-04-2019,3,4,3,2,1,4,5,4
ACF7-5B99,Female,26,Some Travel,Sales,17,4,Marketing ,Sales Executive,97811,Yes,16-05-2015,No,7,3,6,4,22-04-2019,5,4,2,2,2,4,3,2
E503-C500,Male,28,Some Travel,Technology,39,5,Computer Science,Software Engineer,81906,No,04-06-2015,No,7,4,4,1,22-04-2019,3,3,3,2,3,2,3,3
49B2-0364,Male,45,Frequent Traveller,Sales,1,3,Marketing ,Sales Representative,70487,No,09-05-2012,No,10,0,7,3,23-04-2019,5,2,2,3,2,4,3,2
920B-7B40,Male,26,Some Travel,Technology,22,3,Information Systems,Software Engineer,52390,Yes,21-04-2015,No,7,4,5,3,23-04-2019,3,5,5,2,1,4,3,2
A11D-324A,Male,27,Some Travel,Sales,44,4,Marketing,Manager,152147,No,22-01-2016,No,6,6,6,6,23-04-2019,3,3,2,2,0,3,3,3
D754-4CDF,Male,25,Some Travel,Technology,18,3,Computer Science,Senior Software Engineer,55541,No,08-01-2017,No,5,4,5,4,23-04-2019,5,3,4,3,1,5,5,4
51A4-EA6E,Non-Binary,46,Some Travel,Sales,17,3,Marketing ,Sales Executive,223874,No,19-07-2021,Yes,1,0,0,0,24-04-2019,4,5,3,3,1,3,5,5
A4A4-F49C,Male,34,Some Travel,Technology,40,3,Computer Science,Senior Software Engineer,97542,No,06-05-2012,No,10,10,10,7,24-04-2019,3,4,2,2,1,3,4,4
23FC-93A5,Female,26,Some Travel,Technology,2,4,Information Systems,Software Engineer,55565,No,22-02-2016,No,6,6,6,4,24-04-2019,3,2,5,1,1,4,3,2
4E65-CCD0,Non-Binary,26,Some Travel,Technology,16,1,Computer Science,Senior Software Engineer,54746,Yes,27-01-2015,No,7,2,4,4,27-04-2014,3,2,4,3,3,4,5,4
924E-1035,Male,23,Some Travel,Sales,26,2,Marketing ,Sales Executive,58345,Yes,19-01-2017,No,5,4,4,4,24-04-2019,4,5,2,3,1,3,5,5
1147-7E2F,Male,22,Some Travel,Technology,23,3,Computer Science,Data Scientist,37021,No,15-07-2018,Yes,3,0,1,2,25-04-2019,5,3,3,2,1,4,3,2
A31A-A90C,Male,36,Some Travel,Technology,7,3,Information Systems,Data Scientist,46773,Yes,28-02-2014,No,8,7,8,2,25-04-2019,3,5,4,2,1,5,5,5
B8C3-5E0A,Female,26,Some Travel,Technology,18,3,Computer Science,Data Scientist,26414,No,14-05-2017,No,5,5,5,0,25-04-2019,4,3,2,2,0,3,4,3
D529-0BC2,Female,24,Some Travel,Technology,42,2,Other,Data Scientist,38775,Yes,06-02-2017,No,5,0,5,1,27-04-2019,4,3,2,3,1,2,4,3
1AC8-361F,Male,26,Some Travel,Sales,22,1,Marketing ,Sales Executive,87142,No,11-11-2015,Yes,2,1,1,0,28-04-2019,3,3,3,2,0,3,5,5
D93A-CC98,Female,24,Some Travel,Sales,27,4,Marketing,Sales Executive,208684,Yes,06-03-2018,Yes,2,0,0,0,28-04-2019,4,2,4,1,0,5,3,3
EE63-4E57,Female,24,Frequent Traveller,Technology,26,4,Business Studies,Senior Software Engineer,133949,No,26-10-2016,No,6,4,6,6,28-04-2019,3,5,5,3,3,2,5,5
F1BD-033D,Male,25,Some Travel,Technology,21,5,Information Systems,Software Engineer,46362,Yes,15-03-2016,No,6,0,4,5,28-04-2019,4,4,5,1,1,3,5,5
FB1F-9947,Female,23,Some Travel,Technology,4,3,Business Studies,Machine Learning Engineer,106418,Yes,20-10-2018,No,4,0,3,0,28-04-2019,4,4,3,2,2,3,3,3
7EEF-9A90,Female,23,Some Travel,Sales,18,4,Technical Degree,Sales Executive,83677,Yes,10-07-2017,No,5,0,5,3,27-04-2014,5,4,5,3,1,3,5,4
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,29-04-2019,3,5,2,1,0,4,5,4
5D73-961A,Male,27,Some Travel,Technology,1,2,Computer Science,Senior Software Engineer,90487,No,25-05-2016,No,6,4,4,4,29-04-2019,5,4,3,1,2,4,5,4
A1B4-5481,Male,25,Some Travel,Sales,37,3,Economics,Sales Executive,79329,No,22-07-2016,Yes,1,1,1,1,30-04-2019,5,2,2,2,2,4,4,3
D49C-096C,Non-Binary,26,No Travel ,Sales,10,2,Economics,Sales Executive,55537,No,16-03-2014,Yes,4,1,1,1,30-04-2019,3,5,2,1,1,5,5,4
2F04-931F,Male,23,Some Travel,Technology,25,3,Business Studies,Data Scientist,37121,Yes,02-10-2018,Yes,1,0,0,0,30-04-2019,3,3,3,1,1,3,5,4
380E-44B4,Male,21,Some Travel,Technology,19,4,Computer Science,Data Scientist,25255,No,01-08-2022,Yes,0,0,0,0,30-04-2019,3,5,3,1,1,3,4,4
327B-F6D3,Female,37,Some Travel,Technology,6,2,Computer Science,Data Scientist,42188,No,04-10-2013,Yes,8,3,5,6,01-05-2019,5,5,3,1,0,4,5,4
B148-55FB,Male,38,Frequent Traveller,Technology,23,4,Computer Science,Machine Learning Engineer,231699,No,06-11-2018,Yes,1,0,0,0,01-05-2019,3,5,2,1,1,2,5,5
1472-9F69,Male,27,Some Travel,Sales,1,4,Marketing ,Sales Representative,30870,No,28-12-2014,Yes,3,1,2,3,02-05-2019,4,3,2,3,2,4,3,2
59DB-8465,Female,47,Frequent Traveller,Human Resources,3,3,Marketing ,HR Executive,85744,No,02-03-2013,No,9,0,9,8,02-05-2019,4,2,3,1,2,5,3,2
1AC8-361F,Male,26,Some Travel,Sales,22,1,Marketing ,Sales Executive,87142,No,11-11-2015,Yes,2,1,1,0,29-04-2014,3,4,3,3,2,4,4,3
9385-321B,Female,24,Some Travel,Sales,34,1,Economics,Sales Executive,107634,No,15-09-2019,No,3,2,2,2,02-05-2019,5,5,4,3,2,3,3,2
D31B-BEF8,Male,25,Frequent Traveller,Sales,19,4,Marketing ,Sales Representative,28090,No,31-08-2016,Yes,0,0,0,0,03-05-2019,3,5,3,3,3,2,3,2
565B-C207,Female,30,No Travel ,Technology,3,3,Information Systems,Data Scientist,47338,No,08-05-2013,No,9,4,9,1,03-05-2019,5,4,5,2,0,4,5,5
B90D-4BEF,Female,29,Some Travel,Technology,32,3,Information Systems,Engineering Manager,388605,Yes,01-01-2017,No,5,2,5,0,03-05-2019,3,3,4,2,0,4,5,4
13E5-2F17,Male,24,Frequent Traveller,Technology,15,3,Computer Science,Senior Software Engineer,139627,No,27-01-2016,Yes,5,0,4,1,04-05-2019,5,4,5,3,0,2,4,4
ADF8-AD57,Male,27,Some Travel,Technology,28,3,Computer Science,Data Scientist,20387,No,16-08-2016,Yes,0,0,0,0,04-05-2019,4,2,2,2,0,2,4,4
ED5D-E9D8,Female,28,Some Travel,Sales,32,1,Economics,Sales Representative,52528,No,02-07-2014,No,8,2,4,6,04-05-2019,3,5,2,3,0,3,5,4
FE2B-3DC7,Female,28,Some Travel,Technology,23,3,Information Systems,Data Scientist,35606,Yes,07-05-2012,Yes,5,3,4,5,05-05-2019,5,4,4,2,1,4,3,3
F3D0-41D1,Male,20,Some Travel,Technology,34,4,Computer Science,Software Engineer,22925,Yes,13-06-2021,Yes,1,0,0,0,05-05-2019,4,5,4,2,1,3,3,2
11AE-3E4D,Male,39,Some Travel,Sales,38,2,Technical Degree,Manager,300299,Yes,19-02-2012,No,10,7,7,10,05-05-2019,5,4,2,2,0,5,3,2
D93A-CC98,Female,24,Some Travel,Sales,27,4,Marketing,Sales Executive,208684,Yes,06-03-2018,Yes,2,0,0,0,29-04-2014,4,2,4,2,1,2,3,3
9C6C-E5CE,Non-Binary,23,Frequent Traveller,Technology,15,3,Information Systems,Data Scientist,29890,No,24-07-2017,No,5,0,1,1,05-05-2019,4,5,2,2,1,4,5,5
2CA8-4E1B,Non-Binary,23,Some Travel,Technology,7,3,Business Studies,Software Engineer,28753,No,02-05-2017,Yes,2,1,1,0,06-05-2019,5,5,5,3,3,5,4,3
08E4-D3D5,Male,21,Some Travel,Technology,25,4,Computer Science,Data Scientist,34634,No,11-12-2019,Yes,1,1,1,1,06-05-2019,5,3,4,2,0,3,3,2
D2BE-E6F6,Female,31,Frequent Traveller,Sales,28,2,Marketing ,Sales Executive,183189,No,01-01-2014,No,8,3,6,6,06-05-2019,5,2,5,2,0,3,3,3
E8B6-8BAE,Male,29,Some Travel,Sales,18,2,Economics,Sales Executive,225330,No,02-03-2022,Yes,0,0,0,0,07-05-2019,5,3,2,3,0,4,5,5
291F-B604,Male,26,Some Travel,Technology,3,4,Information Systems,Data Scientist,28952,Yes,22-10-2016,Yes,0,0,0,0,08-05-2019,4,5,3,3,0,4,4,4
692B-7152,Male,47,Some Travel,Sales,42,3,Marketing ,Sales Executive,249553,No,20-05-2012,No,10,3,4,9,08-05-2019,3,2,5,2,0,3,5,5
5A65-768A,Female,43,Frequent Traveller,Sales,40,4,Economics,Sales Executive,86038,No,06-07-2014,No,8,1,3,3,08-05-2019,4,5,5,1,3,3,4,3
4657-FE18,Non-Binary,29,Some Travel,Technology,25,2,Information Systems,Senior Software Engineer,145716,No,22-02-2018,Yes,1,0,1,1,09-05-2019,5,4,2,1,1,5,3,3
4C41-7F73,Female,24,Some Travel,Technology,30,3,Computer Science,Machine Learning Engineer,94318,Yes,21-09-2016,No,6,3,6,5,09-05-2019,5,3,5,2,2,3,5,4
C79A-E5E1,Female,32,Frequent Traveller,Technology,13,1,Computer Science,Data Scientist,48835,Yes,17-02-2012,Yes,8,5,7,0,30-04-2014,4,3,3,1,0,4,5,4
E28D-424B,Non-Binary,22,Some Travel,Sales,5,1,Economics,Sales Executive,64689,No,19-01-2020,Yes,1,1,1,1,10-05-2019,3,3,2,1,1,3,5,5
7B47-C915,Female,36,Some Travel,Sales,23,4,Marketing,Sales Executive,195502,No,23-02-2014,No,8,0,3,0,10-05-2019,3,4,4,3,0,2,5,5
28F4-8367,Non-Binary,25,Some Travel,Technology,4,3,Business Studies,Machine Learning Engineer,39456,No,15-04-2017,No,5,1,5,4,10-05-2019,5,2,5,2,0,5,4,3
A848-F98B,Male,25,Some Travel,Technology,37,2,Computer Science,Data Scientist,38038,No,26-01-2018,Yes,2,1,1,1,11-05-2019,3,3,3,3,1,5,5,5
DA4C-7F2E,Female,26,Some Travel,Technology,18,3,Computer Science,Analytics Manager,178836,No,18-04-2016,No,6,4,5,6,11-05-2019,3,2,5,1,0,4,5,4
1C87-44CB,Female,28,Frequent Traveller,Technology,9,3,Computer Science,Software Engineer,48930,Yes,14-03-2012,Yes,7,4,6,2,12-05-2019,5,2,2,3,1,2,3,3
41FE-D257,Male,23,Frequent Traveller,Sales,31,3,Technical Degree,Sales Representative,23505,No,12-07-2017,Yes,1,0,0,0,12-05-2019,4,2,2,1,1,2,5,5
